Choice,diff_following_count,diff_listed_count,diff_mentions_received,diff_retweets_received,diff_mentions_sent,diff_retweets_sent,diff_posts,diff_network_feature_1,diff_network_feature_2,diff_network_feature_3,ratio_follower_count_A/B,ratio_following_count_A/B,ratio_mentions_received_A/B,ratio_posts_A/B,diff_social_reach_engagement
28,1,-127020,3655,-27.848018732000014,-44.23448222980001,12.978884419564999,0.0,12.542377887165,99,171.91792971400002,-2780.8352368000014,0.3649971287374343,0.17603482164172865,0.9070517780559606,125.79435787650141,-216.4157813648265
29,0,-9,-4043,-55.036762599365,-23.345636278065,-1.11712877268,0.0,-5.57055910748,-239,-217.241666667,-6466.73333333,0.00831486471397571,0.9908443530103312,0.0018227845535350752,0.22716008815497307,3694.995144065607
30,0,460,-9497,-688.7257730700001,-56.570964311000004,20.260508564600002,0.7244318138899999,18.99501072465,-2046,106.1151920426,896.2085546000001,0.0267197987560417,2.144278601631148,0.17771946531578722,4.903400747335359,-1585.874699070876
31,1,-39150,11326,311.347970799661,142.357691313975,4.385586803965,0.948904564655,4.706319965365,1278,5.5328185328,-97.01042471000005,10.21781616165475,0.07357012707178187,689.3038203406458,47.82701361380317,-68616.21083017974
32,0,-703,-2780,-77.09307002536501,-23.870573099365,-12.192274512882001,-2.4502217098749997,-12.257745648582,-307,-159.200647249,-5131.31067961,0.0018803759057699572,0.18065268044212973,0.0013019653428039944,0.027708792060841314,-83.14536533619685
33,1,2963,405,92.31444695225301,16.437980528365,2.4475442568349997,0.0,2.440725894291,353,-733.4269972449999,-965.7644627999998,101.12055633607375,7.8747099585273554,167.27086936817807,5.095429689012514,-840.4563730907335
34,0,-13581,-2235,24.379463181800006,-0.44820590911999947,1.415449712645,0.0,1.1811874043850001,47,-257.19688037329996,-14950.16678946,0.028725739538972787,0.10627796787929206,2.60284598799195,12.752588858856896,-10578.195189206874
35,0,-749,-10551,-70.44739603868,-18.965908664676,0.0,0.0,-0.251336785336,-278,7.790102389099999,649.685665529,0.0009506578497623805,0.09759036132820438,0.03715241077697821,0.28564981749789004,-11606.183148956132
36,0,275,91,27.659094479585,13.786338228364999,2.680694873081,1.478459507325,3.8710906154559996,84,246.305882353,3851.31764706,11.884433934234826,1.3110859713675498,103.9590971294295,5.499944814473992,-1042.0261678124502
37,1,-3768,10006,2411.17346981984,978.82416586262,12.153296038099999,-0.24143311316000002,32.147830973984,8522,-27.201201772000005,3156.48232882,98.45682601373262,0.3622207176096444,336.0531768559554,39.957908352614986,-437.810089447052
38,0,-11348,-16283,-1782.9925700392,-685.474540476465,-1.4654033290700004,-1.2176368641150002,-13.061153487839999,-6837,-7.178298285300002,-1241.97616305,0.0012447649101162237,0.050217609637578035,0.006980115882360402,0.17469838610415173,-151.99059089971394
39,1,-3340,17519,4321.9166222363,662.89704695311,6.501782331925,1.737877362225,-23.0782678978,12201,-2.516822367600003,-593.2744241,72.91385870755273,0.38251063036004607,300.2671968345049,0.11887743324603202,-4614.883475296561
40,0,150860,3857,147.4496046807,46.9078331824,20.464676582413997,0.9882579905009999,14.945642730781,253,-5.893194935999986,3486.7422658699998,10.809932862613016,25144.32914261181,2.4900786556513066,45.9595689998123,1495.1270822787246
41,1,33079,12620,172630.35053745,51908.849526193,5.21190995681,-1.2447660346800002,-4.4860145697,209719,-33.718595971410004,-1237.6386294000001,11.345391844979156,103.729813342454,172.61978228499498,0.7503786466124489,-306.6890599348686
42,1,-547,11265,13313.192926345,1754.382132606,-5.198749560199996,9.60304065101,-8.258747987,34793,-10.608545676599999,-2252.79664215,16.353752667440563,0.298717948334977,50.78076034977193,0.6896195558049474,-205.5117056481659
43,0,-1456,-82,-0.866477210177,-0.20557010039999998,-0.019811345936000035,0.0,-0.27114813127299997,-3,-324.333333333,-4209.66666667,0.0948275861558041,0.05022831046951839,0.10393513360225516,0.5542371143906523,-625.7868740422241
44,0,-180,5919,-42.051431385,-44.4530724446,-0.48594018627000013,-0.49355660174999993,-1.7793684104699996,-117,88.06153440439999,2813.34434655,3.7449656932295396,0.4374999986328125,0.7600691191838378,0.5957742232177079,3806.3589081463524
45,1,146524,15014,9899.77791479737,5011.74350984902,5.303102527699999,-1.931955380975,188.6492624354,28553,-181.3994921072,-2819.7717797100004,1975.1719973664374,147.96489453564203,4319.397750917519,43.65036720117232,-198.72376966870877
46,0,-5447,-2038,-203.82082608230002,-92.51534918269999,0.32056846398999994,-1.202569500258,-5.063742606579999,-726,316.2127658183,23367.746136219997,1.1640051292787088,0.2795926464383557,0.1599646693095677,0.4973414099653682,4655.643733580077
47,0,1400,261,39.235192278921005,3.765949719885,1.415449712645,0.0,1.1811874043850001,115,62.9915254237,2355.94915254,8.85394931616401,7.5116278720389404,111.71505849724142,12.752588858856896,-1369.3657881927852
48,0,-1296,2276,-102.9351459544,-48.852113459799995,-11.194327336065,-2.466765808905,-10.833262744865,-401,-149.01652241789998,-2806.3300802699996,10.260403856994053,0.0023094688203930186,0.45753723613475866,0.009192015668940593,11110.52662126207
49,0,-98,-4,-5.0806188714800005,-1.0574718790050002,-1.232394601115,-0.251336785336,-0.963983338702,-16,22.26666666669999,-724.0380952399998,0.4409448801537603,0.7126099685847215,0.22145560636678546,0.384885041226427,41.46694723427122
50,0,1965,-6725,-660.14582881123,-296.794334200428,-28.157496604265,-0.7391789848479999,-20.622161632565,-2373,-63.72932330823001,-2487.7748537969997,0.10740333399607592,2.2342964810086077,0.001136991014536121,0.004849924164109209,27040.714237849686
51,1,27,6949,-1554.186857716,-663.1789195650001,-27.7214861821,-6.9536500966000006,-88.9096526264,-3388,34.7866468167,737.7759496400001,2.279300011729021,1.0921501669209892,0.10134124176651337,0.04717441353956717,831.4561742087487
52,1,-43942,6482,164.8612128051,97.11546511834,2.5172848698530004,1.514213466555,-0.6726487058000004,632,-25.0094666791,227.26203643000008,3.2508764333247084,0.0072296778273184745,16.846608386615532,0.8674469133377649,-4431.460807548723
53,1,-392,355,81.255660798365,43.015391495565,6.489741751225,2.238629879265,10.46766372497,295,-39.79124579125,-2856.92592593,121.57556659751188,0.18162839210515994,266.476773465835,7.453624918615178,-534.2638825762186
54,0,1516,-13534,-3594.4868594279,-873.8421077688199,-5.68426934469,-1.6618075432869999,-21.99428494998,-12361,210.6374110666,5818.06664025,0.7018946780174811,3.7364620871182996,0.00685873966737324,0.06888008683463728,12156.877569242875
55,0,-42544,-1417,-6.1665117050200005,-3.044297968139,-0.005103154808999921,0.0,-4.237128169326,-29,12.838061465700008,509.9952718700001,0.03765520901661166,0.03881433283541606,0.407269236483204,0.16502669199449915,-4708.404236125963
56,0,285,-13742,-128.2013826162,-54.619851415919996,-2.522046931995,-1.020656864805,-2.522046931995,-540,-132.158450704,-4909.909090909,0.0054608949443063735,3.0357142640306125,0.03762357464808708,0.038322742780252335,-3922.7605290940564
57,0,1216,-21601,-457.7624355653,-201.95805036385002,11.842928802107,0.72663241662,16.146461943323,-1791,281.3546895452,2679.6156371100005,0.005063833011828433,2.654421765096025,0.06381221475602902,20.04607902427186,-2947.0172310407897
58,1,-13481,2422,196.59911973520002,105.8926393581,7.370836267065,0.495458722174,10.898630260465,744,-39.3271368999,-1388.78979958,8.062614193753719,0.409892755508431,4.174803989726844,109.4393693898322,417.5401739172902
59,0,-140,19835,962.4500211919001,577.8299691148,2.13546593127,0.705176873601,4.6452672701,4009,-81.8006055243,-1372.5951826,373.09325176060224,0.8008534839248173,183.6065509384798,3.9095839938827175,340.5931037651874
60,0,-457,-440,-10.767642035321,-2.713019686235,-15.065431553964999,-2.438163817405,-6.916255891775,-35,-122.138888889,-4560.16666667,0.07379302759553578,0.3199404757143743,0.03186281247805731,0.01432332799607337,827.1780566463221
61,0,549,3413,-270.37171231,-61.9643320254,-1.8313540197999991,0.5463265256700001,-4.04282748592,-1108,69.27674125029999,433.8428280599999,0.7407533531263757,2.5378151189416944,0.40255587816642474,0.7037783177217515,270.6759921952813
62,0,3374,366,-2.4611541573510003,-1.302199271045,-2.4935859091549997,-0.49764683496599993,-0.4591449051499996,-10,120.58333333333,2384.916666667,4.666849916254302,2.009877281649244,0.11899543159080882,0.8792402773468762,39371.267714246394
63,1,260,5977,4.558211733900002,-11.328231388999999,-0.26164670966799997,0.0,-1.02306650491,16,43.246662216299995,6647.622735073,23.564550039574794,22.666664777777935,1.0873771668887213,0.8496825519624442,3229.613779678338
64,1,-342,14900,19073.855115918697,14530.4120465545,-4.880815221980001,0.239018782029,9.77752502155,52378,-149.40265034222,-2689.0540106959998,87.90042248372438,0.4918276367134805,341.6438094617067,2.503314325946508,-165.37302766623512
65,1,650,29872,4498.902478746871,2206.471394261465,26.599462187063,12.527779364065,28.445919456818,16641,-82.65227367290001,1016.4207335199999,35365.472162476595,7.132075404414383,4114.194104322531,46.593458959238305,564.4688466364465
66,0,-128007,-5062,-708.6183896489999,-258.4875108495,0.6877962251400005,2.316328011665,-27.79861393835,-2085,-22.747824539300012,-1499.1959534799994,0.5456495761696588,0.0052764092441658274,0.18942123645131417,0.20525382104383746,196.6957624800571
67,0,37735,-10500,-6781.952998149661,-2944.2487074619753,-12.855219929165,-2.691357618125,-66.10570494166501,-21676,36.1406356879,538.2979843999999,0.02169252345448722,9.341069847625757,6.669313875044196e-05,0.0015180352356270062,69518.39919510817
68,0,-182,-6095,-908.548818170465,-211.23316761146498,-11.672454445382,-7.465139581665,-12.443054676082001,-3366,-10.0486660803,-1326.84286133,0.0003524715879318551,0.45994065145418206,0.0001106074214145385,0.027307405585005353,1148.3371454177704
69,0,-741,-38619,-3217.3052917807,-1374.1421711223,-7.460873547424001,-6.2259326874909995,-22.110768074981,-11773,183.7231313841,6137.653815400001,0.03808531004547547,0.00803212850330371,0.02983911236605949,0.014811754137327915,149.58874537707715
70,1,-254,7482,65756.07054627332,32053.341040359854,0.7502801294929999,0.0,1.27401805144,187663,-7.257033420019999,679.454993878,828.671890187677,0.655359564918101,28186.311580234415,1.9384404203132841,-2321.288264284851
71,1,9281,3042,1707.9178907363,656.9018176459999,-2.11995845616,-1.29765398018,10.77716779215,6516,2.4005774147000025,-827.63817754,0.5833917236699044,4.479940005819295,20.49507559262362,3.1346213216688317,-6995.595764372851
72,1,-17,16052,2432.161114393,569.882832005,2.245677062114,0.48286622632099996,1.53189698019,8190,1.9981027832600002,1282.0626407999998,5.0813559343089345,0.817204292288126,7.243785147950534,2.802673531124432,-393.47786306738726
73,1,1710,106,-18.634687387600003,-27.87704721973,-44.85534780019,1.0192233400350001,-38.06717998387,-62,38.4727891156,507.32178453000006,3.143570535520778,1710.998289001711,0.5368716659268273,0.10704200291823618,272.58225592237744
74,1,1184,7093,257.3886341368,131.96497554658,13.51707261292,4.7066764537350005,6.98037236381,1085,23.1922494107,1043.83313223,97.71822923788616,1.7331269339113764,7.5014249706525264,6.4462169187286085,1215.2583694047491
75,0,119323,-38240,-16468.998998216302,-9799.436854504,4.94045865594,-4.239708176895,-5.25797636474,-61636,157.6152127554,5046.84043456,0.01911518327130014,314.1837262094915,0.003847141580034738,0.5576652595725553,1266.4865754082084
76,0,-483,-1214,-234.3834034299,-67.88929270311,0.19490485038999994,-0.27886257447999996,-17.92423960398,-962,10.411507936500001,120.09999999999991,0.02775898476684177,0.4370629365535397,0.05199566070542091,0.15354660881536158,-83.48085424639054
77,1,-1021,56,6.596862177185001,1.325175065595,4.383103881145001,1.232451216025,3.6730500562149997,29,79.2068965517,2846.79310345,1.1883687939891152,0.6722311394310655,66.63756312008782,37.54616685042454,-17649.6421728517
78,1,484,23686,4443.2709710007,2194.7178405812,26.866421384765,12.527779364065,23.2868431989,16435,-32.17750731779999,-5005.24281788,20.037899404762797,2.779411754487457,79.3296420369059,5.026789507880397,-2684.5205854014484
79,1,235,10,-10.952092832268,-2.412052938765,-1.008062853105,-0.25643994014500004,-1.9936750676150001,-44,249.3913043478,2085.06521739,0.47164393361691026,1.88345863953587,0.045932179402128855,0.04799176101150429,1037.4735359767135
80,1,-46496,-84157,-15716.788811985,-5583.419619786,4.667825821767,2.2133867866049997,4.69686806002,-58711,50.022549701200006,636.54627319,0.006768735740254852,0.009965079635253277,0.04032344836900319,3.920484880977301,-653.6161219115635
81,0,-2003,9,-9.951223558561,-3.089817021635,-0.49070224841199994,0.0,-4.974064048265,-45,-29.106382978699997,-495.39361701999997,0.6889394806948764,0.9547467353270357,0.04347931923967022,0.019805301747499147,64449.132702696494
82,1,-2024,-14913,-79.11098699999997,42.91075206650001,25.568577269229998,2.1574274419200004,19.03378311477,-471,-240.65441956819998,-4961.998190050001,0.7950388791709129,0.27817403699066545,0.7717167540666979,3.5128141119076775,-87.40385083575569
83,0,4128,-1829,-26.124430088700002,-26.534931685820002,7.128287477580001,0.501221505968,7.43959121835,-152,135.36720713940002,781.5932629399999,0.087877009740297,11.722077891630967,0.6212448939342088,5.245866822983397,-2048.5440872643935
84,1,24615,1548,41.56902778894,11.39339045452,10.473944419499999,-0.24143311316000002,8.174910766994,162,67.3816964286,2686.7485119,12.313397561840866,5.1663845624295215,6.776371822497576,10.906652665239951,509.53830487052653
85,0,-2126,-3684,-570.7106728210001,-232.46767231389998,-7.58556137422,-4.992172458075,2.405843793700001,-2223,-9.563253114799998,-396.57905030999996,0.6523142781574628,0.09106455746427339,0.19702934109477904,1.1412855713624384,396.26321644852976
86,0,1136,-6500,-611.1726213798,-164.23013557829,14.84614461185,1.519828735455,5.20698505093,-2207,47.8428118395,640.2619450400002,0.08449818071494468,4.120879109558024,0.06228088961087866,1.7381557575623918,80.84297908799184
87,1,748,2858,95.3567861076,17.7375570919,4.68741513443,1.229931739336,3.2096251555300004,381,184.120143536,5239.095412680001,5.631356607234867,1.9577464763665218,4.990603703269866,2.3997459333142768,107.33981253326914
88,0,2362,6688,307.25371074918297,72.214822839543,1.2686632503720001,0.26456900988200005,1.9998107015320001,1091,69.1588021779,4268.37931034,1376.4917544601874,3.5480043111672015,557.9404123643662,3.4019093173480943,905.7192681485355
89,0,20544,-6796,-1693.94760138455,-316.746848980965,-2.49740260745,-0.7745720583000002,-3.9513415670399996,-5203,214.9729408583,8604.500675120002,0.0350373031223611,63.634146147456875,0.0008744643272774653,0.39060925644610434,11376.778376149136
90,1,-245,14865,6841.893424551799,5009.77584204158,21.16717819182,2.285034615005,17.13929043588,23842,-42.6665377369,-1090.12375441,135.39707117734437,0.8482972130970295,173.82059509901168,14.372395713016525,-74.21331094990414
91,0,-4243,-6789,-5432.9325082099995,-5168.873974728001,-9.8097000574,0.697567779319,-9.9569258679,-2361,-17.3404434993,-1724.99010385,0.5829621413040633,0.42287812834291644,0.05427585937841489,0.325582813408058,1057.2216659886249
92,1,342,30578,1673.711704612053,388.32592389046505,29.231348444265,7.207790087255001,17.063747544191,6259,-782.77398553,-8784.60522177,1417.316073093264,1.7935034761171613,3015.5823566466256,29.6322208481283,-1136.562990849269
93,0,3107,-1656,-21.395211171400007,-16.1203432339,12.56564862169,0.729591653828,6.952276896720001,-132,154.0147092243,4955.673022180001,1.5351195308233434,5.093544130311536,0.8062207987189793,7.215033307515377,2152.046254613674
94,1,-1936,-3094,-168.0956700224,-71.9276830067,-7.097827080785001,-1.940007726585,-6.75527609982,-668,10.2754504515,-4519.942280460001,0.042345451471608155,0.7439492129686617,0.3072037602030004,0.32942930643715784,-605.3703824882847
95,0,-53,-6,-0.45134327412999986,-0.020055286645000003,-0.727876267856,0.0,-1.7060755352660002,2,-19.222222222222,-3761.777777778,0.5151515139506958,0.8431952637775288,0.8150238418441574,0.16500124912477845,-60.96296198216544
96,1,260376,5999,74.63761036529999,48.575570434650004,-7.976994490715,-2.051519521165,-0.8087250303999998,304,-84.22168127180001,-106.22612788000015,80.71333774374364,2862.274693821157,4.685988350279095,0.8903403979370518,3065.046477633951
97,0,-314,-1609,-37.04137218612,-8.666301274451,-2.417192149232,-0.22240625720799995,0.20634603591,-151,-125.280674847,-2357.598670753,0.006469359686045811,0.6297169803894846,0.08528575541792409,1.1927878639162794,-758.3748516789111
98,0,14859,-3596,-893.4392135326,-207.01901198245997,-11.921277862864999,-7.465139581665,-12.691878093565,-3297,311.1397397167,16127.27308067,0.1641834884524559,45.09198799675968,0.01673924980658813,0.007856500453400793,9591.123038805854
99,1,-3874,-112,116.9009042114,27.9762388026,0.0,0.0,-3.2181418956449996,373,-58.197881682399995,-1045.65965165,5.226679648955533,0.3112888888335486,2.5683403870542594,0.03028444457085808,113.60961539276407
100,1,853,-155,-6.703204410911,-4.030034758103,0.26695919770200005,0.0,-1.7245544014929999,-23,38.06,3053.74,2.34649988976377,11.402438885336112,0.08646143224312614,0.17564980973477162,10282.303547787333
101,1,-2558,-6563,181.456068658,64.027323239,-0.3708778814600002,-0.194868821092,-1.73136051441,741,27.437279506399996,2310.95699334,0.5925905349945783,0.1772274042530629,1.581962431880404,0.6398117763943438,-701.5969255771699
102,1,331155,857,199.94706683527002,136.151073939465,-0.47325718841699993,0.0,-0.46854827939199994,726,14.633879781400001,1940.5601092900001,705.4519073199208,590.2437711917371,174.6610062522671,0.17661522298029117,822.7672914230434
103,0,-125454,-8695,-870.08787565204,-345.05955446112995,-4.397967261115,0.0,-33.86890974517,-2750,-100.734781061,-4745.018175706,0.02170494965079416,0.025115397168105968,0.004718527571131214,0.03170760630245792,346.5966203859236
104,1,1211,15103,4259.1647129161,644.5997244770999,-5.1646053192500005,-0.7123443476499998,-9.4934472902,11945,-142.81550883230003,-1717.8988292,40.41461441689113,2.4114219086113966,56.17511976753883,0.24697445866575413,-451.4046186856938
105,1,37901,3994,-181.8339648635,-67.00183954792999,-1.48199878042,-1.4764954164120003,-0.7664436323500001,-717,327.7245554965,12458.867918959999,7.485796150902706,40.64539744702364,0.19813406900267055,0.7498320397451477,9662.630793825889
106,1,2115,16261,345.966494470781,85.21612691328099,5.17018762434,1.237411867535,5.42153340029,1321,267.63298272,8989.71487603,144.53200320487778,4.069666176967103,596.4623832157201,3.5179488679316817,-653.0083180488091
107,1,605,3664,165.493980194465,89.04265305396501,5.085763486255001,2.316328011665,6.583401704741,682,82.9869565217,3777.76666667,158.383366818695,9.17567555168006,1647.6348485457252,12.046658623398145,-2211.271639177254
108,1,611,4106,171.470228399982,36.944958489781996,4.310819305415,1.4297191339350002,4.1023792263550005,689,49.044159543999996,580.9686609700002,568.3318360164492,4.636904734304139,491.85769632915355,41.817913632336385,293.6832389770855
109,0,314,-34921,52.454306172999964,98.50036337120002,0.234262308266,0.234262308266,0.234262308266,16,22.9276452079,4258.16604294,0.2350696651072223,14.083332746527802,1.1279207955333628,3.3308572054058727,-11262.458744781146
110,0,20014,8579,3393.14697004,-311.28058430007997,-2.770596211624,-1.5187041296860002,-5.40232864223,13339,-8.817148643060001,-881.245715995,3.8336418900195723,62.01829249384667,3.0013486711667166,0.1668326342891686,184.55726426184196
111,0,38178,2986,-120.6648985105,-83.99959063973,-2.8866010928200003,-1.8453895444520003,-4.8820882213,-512,313.4457920163,10447.408771929999,6.2568420782211644,57.226804039430334,0.27132295597755784,0.3199831228531185,9568.94125360808
112,0,-2430,-11759,-6775.70797251428,-2943.09856665587,-8.472116048019998,-1.4589064021000002,-62.432654885450006,-21649,72.3475322396,1733.5910878500001,0.0018422329147071924,0.462864721383098,0.0009874617043542976,0.056996971351123714,303.7154183587424
113,0,-10716,-1277,-94.33592637221,-96.49401290755101,-0.20581383632999994,-0.953854679995,-0.6371271806399998,-426,-9.1916859122,-870.0273287143,2.704233883776484e-05,0.0006528023873307095,0.07538046295280375,0.8162707042578516,-3723.9351469694666
114,0,-1987,-17730,-4329.02066013515,-664.17330362066,-7.276492611115001,-1.737877362225,-1.02160817667,-12227,-3.945138416699999,-3014.6518504100004,0.00047753179877641226,0.03963267276963138,0.00169211713578647,0.6718908653216114,-1507.7080467825674
115,0,-85868,-5242,-131.145287653661,-23.178333766175,-7.281109145045001,0.0,-7.305912874395,-566,-188.589160839,-7936.169580420001,0.12169793864001653,0.3298211930324614,0.003437295225676396,0.013569767321255892,67096.19702216305
116,1,-2923,-325,-24.520546697465,-3.7446549552049997,-0.78501862566,-0.78758302506,-0.78501862566,-104,-100.39047619,-28149.4761905,0.007470227354475993,0.03147779985703188,0.004082009265421183,0.3125699539556384,69.65834182576066
117,0,-399,-29757,-4498.86977705955,-2206.248613137237,-26.629792790556003,-12.291150769856,-28.473659757885002,-16641,37.8522736729,-223.42073351999989,0.0005499380484768052,0.47222222159758964,0.00025032779302911243,0.02050794035707653,1111.6546401993314
118,1,-23822,-977,-44.30810287099999,68.87642500679999,0.5347153017200004,1.940007726585,1.6097146189699991,136,-57.0960596303,4320.58058297,2.4216333336419846,0.2409266163132611,0.8455850167822121,1.1901788884868731,382.09636210810027
119,1,2234,5607,385.43841202132,172.082926707465,8.004169458620002,4.73525742823,10.420475687820002,1329,61.6397331357,2080.33358043,1039.8736732644877,19.616666503194445,1080.827895967782,30.193559685238004,-27.13185767376686
120,1,617,109,1.976046428,0.61405298161,0.5051866820869999,-0.25643994014500004,1.00064540426,10,13.2727272727,520.181818182,75.23157815545707,6.141666615486112,6.536005016209887,3.8033628999270728,2167.68347207304
